candidate_pair_id,left_source_system,left_record_id,left_business_name,right_source_system,right_record_id,right_business_name,pin_code,match_score,decision,name_score,address_score,identifier_score,phone_score,same_entity_ground_truth,explanation
PAIR-000287,GST,GST-KA-BLRU-2016-000176,Sree Toos LLP,LABOUR,LAB-KA-BLRU-2019-000114,Sree Tools LLP,560064|560066,84,HUMAN_REVIEW,94.7,89.3,95,0,True,requires human review: high name similarity (94.7); similar address/PIN (89.3); strong hashed PAN/GSTIN/Udyam match
PAIR-000288,FACTORY,KFBIS-FAC-BLRU-2024-000117,Veda Print Enterprises,KSPCB,PCB/BLRU/CTO/2021/00115,M/S Veda Print Entp,560029,84,HUMAN_REVIEW,81.1,100,100,0,True,requires human review: high name similarity (81.1); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000289,KSPCB,PCB/BLRU/CTO/2021/00115,M/S Veda Print Entp,UDYAM,UDYAM-KR-BLRU-2015-000128,Veda Print Enterprises,560029,84,HUMAN_REVIEW,81.1,100,100,0,True,requires human review: high name similarity (81.1); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000290,SHOP,KAR-SHOP-BLRU-2018-000026,M/S Meghana Bites Associates,UDYAM,UDYAM-KR-BLRU-2025-000020,Meghana Bites Associates,560085,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000291,BBMP,BBMP-TL-WEST-2019-000031,Prakruthi Care Industries,SHOP,KAR-SHOP-BLRU-2023-000064,Prakruthi Care Industries,560059,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000292,GST,GST-KA-BLRU-2017-000091,Nisarga Industrial Co,KSPCB,PCB/BLRU/CTE/2022/00054,Nisarga Industrial Co,560024,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000293,UDYAM,UDYAM-KR-BLRU-2016-000069,M/S Udupi Circuits LLP,FACTORY,KFBIS-FAC-BLRU-2018-000073,M/S Udupi Circuits LLP,560043,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000294,LABOUR,LAB-KA-BLRU-2017-000083,Nisarga Trans Enterprises,KSPCB,PCB/BLRU/CTO/2015/00079,M/S Nisarga Trans Entp,560024,83,HUMAN_REVIEW,83.7,97.2,95,0,True,requires human review: high name similarity (83.7); similar address/PIN (97.2); strong hashed PAN/GSTIN/Udyam match
PAIR-000295,KSPCB,PCB/BLRU/CTO/2015/00079,M/S Nisarga Trans Entp,GST,GST-KA-BLRU-2023-000135,Nisarga Trans Enterprises,560024,83,HUMAN_REVIEW,83.7,97.2,95,0,True,requires human review: high name similarity (83.7); similar address/PIN (97.2); strong hashed PAN/GSTIN/Udyam match
PAIR-000296,GST,GST-KA-BLRU-2024-000185,SHARMA PRINT ENTERPRISES,UDYAM,UDYAM-KR-BLRU-2018-000116,Sharma Print Enterprises,560085,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000297,BBMP,BBMP-TL-SOUT-2021-000097,M/S Sree Pharma Pv Ltd,SHOP,KAR-SHOP-BLRU-2023-000166,Sree Pharma Pvt. Ltd.,560068,83,HUMAN_REVIEW,88.0,93.5,95,0,True,requires human review: high name similarity (88.0); similar address/PIN (93.5); strong hashed PAN/GSTIN/Udyam match
PAIR-000298,KSPCB,PCB/BLRU/CTO/2017/00134,Varun Systems Solutions,UDYAM,UDYAM-KR-BLRU-2017-000151,Varun Systems Solutions,560100,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000299,KSPCB,PCB/MYS/CTO/2022/00146,Nisarga Circuits Enterprises,UDYAM,UDYAM-KR-MYS-2024-000163,M/S Nisarga Circuits Enterprises,570018,83,HUMAN_REVIEW,100.0,100,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000300,UDYAM,UDYAM-KR-BLRU-2018-000004,Siddhi Cafe Inds,KSPCB,PCB/BLRU/CTO/2020/00004,Siddhi Cafe Industries,560100,82,HUMAN_REVIEW,84.2,93.5,95,0,True,requires human review: high name similarity (84.2); similar address/PIN (93.5); strong hashed PAN/GSTIN/Udyam match
PAIR-000301,GST,GST-KA-BLRU-2024-000070,Sharma Biryani Pvt. Ltd.,UDYAM,UDYAM-KR-BLRU-2018-000048,Sharma Biryani Pvt Ltd,560068,82,HUMAN_REVIEW,100.0,95.5,80,0,True,requires human review: high name similarity (100.0); similar address/PIN (95.5); strong hashed PAN/GSTIN/Udyam match
PAIR-000302,UDYAM,UDYAM-KR-BLRU-2022-000058,Prakruthi Electronics Industries,FACTORY,KFBIS-FAC-BLRU-2025-000061,Prakruthi Electonics Industries,560076,82,HUMAN_REVIEW,98.4,97.0,80,0,True,requires human review: high name similarity (98.4); similar address/PIN (97.0); strong hashed PAN/GSTIN/Udyam match
PAIR-000303,UDYAM,UDYAM-KR-BLRU-2017-000093,Meghana Moulding Industries,SHOP,KAR-SHOP-BLRU-2017-000131,Meghana Moulding Indstries,560058,82,HUMAN_REVIEW,98.1,96.7,80,0,True,requires human review: high name similarity (98.1); similar address/PIN (96.7); strong hashed PAN/GSTIN/Udyam match
PAIR-000304,GST,GST-KA-BLRU-2016-000023,M/S Mysore Enterprises,UDYAM,UDYAM-KR-BLRU-2023-000016,MYSORE ENTP,560102,81,HUMAN_REVIEW,75.9,91.6,100,0,True,requires human review: medium name similarity (75.9); similar address/PIN (91.6); strong hashed PAN/GSTIN/Udyam match
PAIR-000305,KSPCB,PCB/BLRU/CTE/2024/00018,Omkar Pvt Ltd,GST,GST-KA-BLRU-2017-000038,Omkar Pvt Ld,560043,81,HUMAN_REVIEW,76.9,100,95,0,True,requires human review: medium name similarity (76.9); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000306,UDYAM,UDYAM-KR-BLRU-2022-000026,M/S Omkar Pvt Ltd,GST,GST-KA-BLRU-2017-000038,Omkar Pvt Ld,560043,81,HUMAN_REVIEW,76.9,100,95,0,True,requires human review: medium name similarity (76.9); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000307,UDYAM,UDYAM-KR-BLRU-2024-000104,Lakshmi Electronics LLP,GST,GST-KA-BLRU-2020-000161,Lakshmi Elec LLP,560024,80,HUMAN_REVIEW,77.4,92.1,95,0,True,requires human review: medium name similarity (77.4); similar address/PIN (92.1); strong hashed PAN/GSTIN/Udyam match
PAIR-000308,FACTORY,KFBIS-FAC-BLRU-2015-000017,Mysore Enterprises,UDYAM,UDYAM-KR-BLRU-2023-000016,MYSORE ENTP,560102,79,HUMAN_REVIEW,75.9,91.6,95,0,True,requires human review: medium name similarity (75.9); similar address/PIN (91.6); strong hashed PAN/GSTIN/Udyam match
PAIR-000309,BBMP,BBMP-TL-EAST-2023-000071,Nisarga Enterprises,FACTORY,KFBIS-FAC-BLRU-2016-000089,M/S Nisarga Entp,560001|560064,78,HUMAN_REVIEW,77.4,85.4,95,0,True,requires human review: medium name similarity (77.4); similar address/PIN (85.4); strong hashed PAN/GSTIN/Udyam match
PAIR-000310,UDYAM,UDYAM-KR-BLRU-2024-000072,M/S Mysore Industries,KSPCB,PCB/BLRU/CTE/2018/00069,Mysore Inds,560085,77,HUMAN_REVIEW,78.6,100,80,0,True,requires human review: medium name similarity (78.6); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000311,GST,GST-KA-BLRR-2024-000002,VEDA DEVICES WORKS,KSPCB,PCB/BLRR/CTE/2021/00001,Veda Devices Works,561203,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000312,FACTORY,KFBIS-FAC-MYS-2018-000003,Deccan Industries,SHOP,KAR-SHOP-MYS-2024-000003,Deccan Industries,570001,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000313,SHOP,KAR-SHOP-MYS-2024-000003,Deccan Industries,KSPCB,PCB/MYS/CTO/2018/00003,M/S Deccan Industries,570001,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000314,GST,GST-KA-BLRU-2019-000008,Naveen Fashions Traders,SHOP,KAR-SHOP-BLRU-2025-000008,Naveen Fashions Traders,560076,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000315,FACTORY,KFBIS-FAC-BLRU-2023-000004,Naveen Fashions Traders,SHOP,KAR-SHOP-BLRU-2025-000008,Naveen Fashions Traders,560076,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000316,GST,GST-KA-MYS-2024-000009,MYSORE BITES WORKS,SHOP,KAR-SHOP-MYS-2015-000009,Mysore Bites Works,570001,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000317,GST,GST-KA-MYS-2023-000032,ADITYA CIRCUITS WORKS,SHOP,KAR-SHOP-MYS-2025-000029,M/S Aditya Circuits Works,570016,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000318,UDYAM,UDYAM-KR-MYS-2017-000023,Aarohi Solutions,BBMP,BBMP-TL-NORT-2020-000014,Aarohi Solutions,570016,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000319,LABOUR,LAB-KA-BLRU-2022-000023,Nandi Solvents LLP,KSPCB,PCB/BLRU/CTE/2016/00017,Nandi Solvents LLP,560100,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000320,KSPCB,PCB/BLRU/CTE/2016/00017,Nandi Solvents LLP,GST,GST-KA-BLRU-2024-000037,Nandi Solvents LLP,560100,74,HUMAN_REVIEW,100.0,99.3,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.3); same phone number
PAIR-000321,GST,GST-KA-BLRU-2024-000037,Nandi Solvents LLP,FACTORY,KFBIS-FAC-BLRU-2024-000021,Nandi Solvents LLP,560100,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000322,LABOUR,LAB-KA-BLRU-2024-000024,Omkar Pvt Ltd,FACTORY,KFBIS-FAC-BLRU-2016-000022,M/S Omkar Pvt Ltd,560043,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000323,UDYAM,UDYAM-KR-BLRU-2021-000031,SRINIDHI MILLING TRADERS,SHOP,KAR-SHOP-BLRU-2022-000039,Srinidhi Milling Traders,560037,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000324,UDYAM,UDYAM-KR-BLRU-2018-000033,Siddhi Systems LLP,LABOUR,LAB-KA-BLRU-2021-000029,Siddhi Systems LLP,560043,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000325,BBMP,BBMP-TL-BENG-2016-000019,Veda Stitch LLP,KSPCB,PCB/BLRR/CTE/2019/00024,M/S Veda Stitch LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000326,BBMP,BBMP-TL-BENG-2016-000019,Veda Stitch LLP,GST,GST-KA-BLRR-2025-000048,Veda Stitch LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000327,GST,GST-KA-BLRR-2018-000049,M/S Srinidhi Labs Industries,FACTORY,KFBIS-FAC-BLRR-2025-000028,Srinidhi Labs Industries,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000328,UDYAM,UDYAM-KR-BLRU-2018-000035,Veda Pharma Associates,BBMP,BBMP-TL-DASA-2021-000020,M/S Veda Pharma Associates,560058,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000329,GST,GST-KA-TUM-2025-000055,M/S Prakruthi CNC LLP,UDYAM,UDYAM-KR-TUM-2024-000039,Prakruthi CNC LLP,572106,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000330,FACTORY,KFBIS-FAC-BLRU-2022-000038,Meghana Wear Traders,GST,GST-KA-BLRU-2015-000062,M/S Meghana Wear Traders,560058,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000331,LABOUR,LAB-KA-BLRU-2023-000038,M/S Meghana Wear Traders,BBMP,BBMP-TL-DASA-2015-000026,Meghana Wear Traders,560058,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000332,FACTORY,KFBIS-FAC-MYS-2018-000041,M/S Mysore Works,GST,GST-KA-MYS-2018-000064,Mysore Works,570018,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000333,FACTORY,KFBIS-FAC-MYS-2018-000041,M/S Mysore Works,UDYAM,UDYAM-KR-MYS-2018-000044,M/S Mysore Works,570018,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000334,LABOUR,LAB-KA-BLRU-2023-000043,Kaveri Systems Pvt. Ltd.,FACTORY,KFBIS-FAC-BLRU-2017-000046,Kaveri Systems Pvt Ltd,560102,74,HUMAN_REVIEW,100.0,99.1,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.1); same phone number
PAIR-000335,FACTORY,KFBIS-FAC-BLRU-2023-000047,M/S Deccan Packaging Traders,GST,GST-KA-BLRU-2025-000071,M/S DECCAN PACKAGING TRADERS,560029,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000336,FACTORY,KFBIS-FAC-BLRU-2017-000049,M/S Ananya Labs Pvt Ltd,KSPCB,PCB/BLRU/CTE/2016/00040,M/S Ananya Labs Pvt Ltd,560085,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000337,GST,GST-KA-BLRU-2015-000083,Naveen Polymers Solutions,FACTORY,KFBIS-FAC-BLRU-2021-000056,Naveen Polymers Solutions,560102,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000338,GST,GST-KA-BLRU-2017-000088,Ravi Solutions,KSPCB,PCB/BLRU/CTE/2022/00053,Ravi Solutions,560034,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000339,FACTORY,KFBIS-FAC-BLRU-2020-000063,M/S Sree Clinic Industries,SHOP,KAR-SHOP-BLRU-2016-000080,Sree Clinic Industries,560102,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000340,SHOP,KAR-SHOP-BLRR-2021-000086,Srinidhi Co,BBMP,BBMP-TL-BENG-2022-000045,M/S Srinidhi Co,562110,74,HUMAN_REVIEW,100.0,99.7,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.7); same phone number
PAIR-000341,UDYAM,UDYAM-KR-BLRU-2015-000062,M/S Sri Devices LLP,KSPCB,PCB/BLRU/CTO/2022/00057,M/S Sri Devices LLP,560043,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000342,GST,GST-KA-BLRU-2015-000102,Aarohi Bakery Industries,BBMP,BBMP-TL-YELA-2019-000048,Aarohi Bakery Industries,560064,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000343,KSPCB,PCB/BLRU/CTE/2019/00060,Omkar Agro Co,SHOP,KAR-SHOP-BLRU-2021-000091,Omkar Agro Co,560100,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000344,KSPCB,PCB/BLRU/CTO/2022/00062,Omkar Agro Co,FACTORY,KFBIS-FAC-BLRU-2021-000070,Omkar Agro Company,560068,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000345,GST,GST-KA-MYS-2021-000113,Bangalore Company,KSPCB,PCB/MYS/CTO/2017/00065,M/S Bangalore Company,570001,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000346,UDYAM,UDYAM-KR-BLRR-2017-000071,LAKSHMI GRAPHICS SOLUTIONS,KSPCB,PCB/BLRR/CTO/2019/00066,Lakshmi Graphics Solutions,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000347,SHOP,KAR-SHOP-BLRU-2025-000108,M/S Ananya CNC LLP,LABOUR,LAB-KA-BLRU-2015-000078,Ananya CNC LLP,560037,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000348,BBMP,BBMP-TL-BENG-2023-000059,Asha Clinic Solutions,SHOP,KAR-SHOP-BLRR-2020-000109,Asha Clinic Solutions,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000349,FACTORY,KFBIS-FAC-BLRU-2022-000080,Sahana Kitchen Solutions,SHOP,KAR-SHOP-BLRU-2022-000110,M/S Sahana Kitchen Solutions,560058,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000350,KSPCB,PCB/BLRU/CTO/2023/00077,Bharath Spices LLP,SHOP,KAR-SHOP-BLRU-2018-000114,Bharath Spices LLP,560066,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000351,SHOP,KAR-SHOP-BLRU-2018-000114,Bharath Spices LLP,FACTORY,KFBIS-FAC-BLRU-2019-000081,Bharath Spices LLP,560066,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000352,LABOUR,LAB-KA-TUM-2025-000081,Vijaya Fashions Works,SHOP,KAR-SHOP-TUM-2017-000115,Vijaya Fashions Works,572106,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000353,LABOUR,LAB-KA-BLRU-2025-000085,Prakruthi LLP,GST,GST-KA-BLRU-2023-000136,M/S PRAKRUTHI LLP,560085,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000354,UDYAM,UDYAM-KR-MYS-2023-000085,M/S Sree Associates,KSPCB,PCB/MYS/CTO/2020/00080,M/S Sree Associates,570018,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000355,BBMP,BBMP-TL-SOUT-2019-000070,Sharma Pvt Ltd,SHOP,KAR-SHOP-MYS-2021-000124,Sharma Pvt. Ltd.,570018,74,HUMAN_REVIEW,100.0,99.4,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.4); same phone number
PAIR-000356,BBMP,BBMP-TL-MAHA-2022-000072,Sahana Apparels Co,LABOUR,LAB-KA-BLRU-2019-000091,Sahana Apparels Co,560037,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000357,BBMP,BBMP-TL-SOUT-2019-000073,Veda Meds Works,LABOUR,LAB-KA-BLRU-2017-000092,M/S Veda Meds Works,560068,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000358,LABOUR,LAB-KA-BLRU-2017-000092,M/S Veda Meds Works,SHOP,KAR-SHOP-BLRU-2025-000128,Veda Meds Works,560068,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000359,LABOUR,LAB-KA-BLRU-2019-000097,M/S Sri Foods Company,SHOP,KAR-SHOP-BLRU-2016-000132,Sri Foods Company,560100,74,HUMAN_REVIEW,100.0,99.8,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.8); same phone number
PAIR-000360,BBMP,BBMP-TL-SOUT-2019-000078,M/S Harsha Meals Associates,LABOUR,LAB-KA-MYS-2016-000099,Harsha Meals Associates,570018,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000361,BBMP,BBMP-TL-SOUT-2019-000078,M/S Harsha Meals Associates,SHOP,KAR-SHOP-MYS-2022-000134,Harsha Meals Associates,570018,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000362,KSPCB,PCB/BLRU/CTE/2020/00089,Deccan Coatings Associates,UDYAM,UDYAM-KR-BLRU-2016-000101,Deccan Coatings Associates,560102,74,HUMAN_REVIEW,100.0,99.5,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.5); same phone number
PAIR-000363,LABOUR,LAB-KA-BLRU-2016-000101,Deccan Coatings Associates,UDYAM,UDYAM-KR-BLRU-2016-000101,Deccan Coatings Associates,560102,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000364,SHOP,KAR-SHOP-BLRR-2019-000144,M/S Navya Precision Traders,FACTORY,KFBIS-FAC-BLRR-2023-000101,Navya Precision Traders,562157,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000365,LABOUR,LAB-KA-BLRU-2022-000112,Ravi Logistics Solutions,GST,GST-KA-BLRU-2024-000174,M/S Ravi Logistics Solutions,560076,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000366,GST,GST-KA-BLRU-2024-000174,M/S Ravi Logistics Solutions,SHOP,KAR-SHOP-BLRU-2025-000148,M/S Ravi Logistics Solutions,560076,74,HUMAN_REVIEW,100.0,99.7,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.7); same phone number
PAIR-000367,LABOUR,LAB-KA-BLRU-2016-000115,Harsha LLP,GST,GST-KA-BLRU-2023-000177,Harsha LLP,560034,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000368,UDYAM,UDYAM-KR-TUM-2021-000112,Lakshmi Medical LLP,LABOUR,LAB-KA-TUM-2024-000116,Lakshmi Medical LLP,572101,74,HUMAN_REVIEW,100.0,99.8,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.8); same phone number
PAIR-000369,GST,GST-KA-BLRU-2022-000184,BHARATH CARGO PVT LTD,BBMP,BBMP-TL-SOUT-2017-000090,M/S Bharath Cargo Pvt Ltd,560034,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000370,SHOP,KAR-SHOP-BLRU-2015-000156,Sharma Print Enterprises,GST,GST-KA-BLRU-2024-000185,SHARMA PRINT ENTERPRISES,560085,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000371,UDYAM,UDYAM-KR-BLRU-2021-000123,DECCAN PRECISION CO,KSPCB,PCB/BLRU/CTO/2025/00110,Deccan Precision Co,560066,74,HUMAN_REVIEW,100.0,99.4,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.4); same phone number
PAIR-000372,UDYAM,UDYAM-KR-BLRU-2021-000123,DECCAN PRECISION CO,FACTORY,KFBIS-FAC-BLRU-2016-000112,Deccan Precision Co,560066,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000373,SHOP,KAR-SHOP-MYS-2021-000168,M/S Srinidhi LLP,UDYAM,UDYAM-KR-MYS-2019-000125,SRINIDHI LLP,570016,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000374,GST,GST-KA-MYS-2019-000202,M/S Srinidhi LLP,UDYAM,UDYAM-KR-MYS-2019-000125,SRINIDHI LLP,570016,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000375,FACTORY,KFBIS-FAC-BLRR-2021-000114,Navya Mold LLP,LABOUR,LAB-KA-BLRR-2024-000125,Navya Mold LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000376,LABOUR,LAB-KA-BLRR-2024-000125,Navya Mold LLP,SHOP,KAR-SHOP-BLRR-2017-000169,Navya Mold LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000377,SHOP,KAR-SHOP-BLRR-2019-000174,Meghana Spices LLP,UDYAM,UDYAM-KR-BLRR-2015-000129,M/S Meghana Spices LLP,562114,74,HUMAN_REVIEW,100.0,99.1,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (99.1); same phone number
PAIR-000378,UDYAM,UDYAM-KR-BLRR-2015-000129,M/S Meghana Spices LLP,BBMP,BBMP-TL-BENG-2020-000103,Meghana Spices LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000379,BBMP,BBMP-TL-BENG-2020-000103,Meghana Spices LLP,KSPCB,PCB/BLRR/CTE/2019/00116,Meghana Spices LLP,562114,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000380,SHOP,KAR-SHOP-BLRU-2016-000176,Sree Print Co,BBMP,BBMP-TL-BOMM-2022-000105,Sree Print Co,560102,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
PAIR-000381,SHOP,KAR-SHOP-BLRU-2019-000177,Vijaya Moulding Solutions,FACTORY,KFBIS-FAC-BLRU-2015-000121,Vijaya Moulding Solutions,560066,74,HUMAN_REVIEW,100.0,100,25,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); same phone number
